,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641
,Delta,Theta,Alpha,Beta,Gamma
0,22.4389714147757,22.12503856330574,21.61523441207318,21.296391900672084,19.130502752849125
,Delta,Theta,Alpha,Beta,Gamma
0,22.4389714147757,22.12503856330574,21.61523441207318,21.296391900672084,19.130502752849125
,Delta,Theta,Alpha,Beta,Gamma
0,20.656915965836177,21.266532210408997,21.519126229061577,21.472349555721152,19.722641826687372
,Delta,Theta,Alpha,Beta,Gamma
0,20.656915965836177,21.266532210408997,21.519126229061577,21.472349555721152,19.722641826687372
,Delta,Theta,Alpha,Beta,Gamma
0,20.587375155671232,21.20242949185134,21.694354333339213,21.017790077887327,19.517307334237366
,Delta,Theta,Alpha,Beta,Gamma
0,20.66062311443453,21.158580977223167,21.704535069012366,21.16927580603265,19.769445363739614
,Delta,Theta,Alpha,Beta,Gamma
0,21.364084963301615,21.75259148915489,21.74522851913226,21.151467133865378,19.49585673841888
,Delta,Theta,Alpha,Beta,Gamma
0,20.72986093248998,21.515703056529894,21.645862344521003,21.348102961321587,19.652698864158676
,Delta,Theta,Alpha,Beta,Gamma
0,21.205843708764952,21.61683593186429,21.34133683741259,21.324119934178857,19.663142292301636
,Delta,Theta,Alpha,Beta,Gamma
0,21.94035823621344,21.90731203757843,21.523838200165287,21.114125679764307,19.502025642265032
,Delta,Theta,Alpha,Beta,Gamma
0,22.315390135380625,22.046672049397777,22.031435809879746,21.3190532893583,19.352456406815577
,Delta,Theta,Alpha,Beta,Gamma
0,22.19556357609771,21.901247767984895,22.027526534728995,21.30498932036956,19.220391417268168
,Delta,Theta,Alpha,Beta,Gamma
0,20.42002448576106,21.31878366067844,22.00198247363102,21.368761658194735,19.572691946125733
,Delta,Theta,Alpha,Beta,Gamma
0,20.122398190742768,21.154603038293693,22.03557903663111,21.59825814995071,19.95817241943921
,Delta,Theta,Alpha,Beta,Gamma
0,20.11510006338247,21.16318189844302,21.327773950391617,21.484211927159112,19.86150822236347
,Delta,Theta,Alpha,Beta,Gamma
0,19.875332476474604,21.066620105592612,21.39496068750595,21.521884090959986,19.86931660655505
,Delta,Theta,Alpha,Beta,Gamma
0,20.04129082462852,21.76872693724612,21.92988734186282,21.701033251632914,19.911401652912417
,Delta,Theta,Alpha,Beta,Gamma
0,20.320830644222504,22.130250495756698,21.850123786659083,21.393260567040397,19.507249865595476
,Delta,Theta,Alpha,Beta,Gamma
0,21.2051370004446,21.96577224369038,21.66350229090825,21.350420989519158,19.411981597715076
,Delta,Theta,Alpha,Beta,Gamma
0,20.74053573398955,21.694045007889073,22.02499881515341,21.581365628225548,19.713720568990176
,Delta,Theta,Alpha,Beta,Gamma
0,20.437048440045743,21.514946067090975,21.740056534066753,21.51387235234447,19.60771625224087
,Delta,Theta,Alpha,Beta,Gamma
0,21.248947145246845,21.865750942380586,21.594934870620612,21.221842516860352,19.252859381851568
,Delta,Theta,Alpha,Beta,Gamma
0,20.822960731549415,21.598105033950475,21.183917168498866,21.20818760593378,19.65550874739333
,Delta,Theta,Alpha,Beta,Gamma
0,20.55729673586037,21.418235716397582,21.33452012952324,21.53142710972563,20.006332851046828
,Delta,Theta,Alpha,Beta,Gamma
0,21.06511330096696,21.604437723888427,21.472375641888846,21.15278521605893,19.47011622372352
,Delta,Theta,Alpha,Beta,Gamma
0,20.81841460495984,21.336247060372454,21.320278162521404,21.05571283181508,19.53240199428409
,Delta,Theta,Alpha,Beta,Gamma
0,26.086009369445446,24.59631521324261,24.47807810367838,22.07550569044755,19.611190826323522
,Delta,Theta,Alpha,Beta,Gamma
0,26.132352993037912,24.831319086130865,24.509223651401854,22.087025429981,19.538919862943466
,Delta,Theta,Alpha,Beta,Gamma
0,25.03722612615495,23.71905443772267,23.21126393531917,20.968787122575826,18.585563207979632
,Delta,Theta,Alpha,Beta,Gamma
0,25.294562698580176,23.8664248428653,23.263032463162336,20.9224271912043,18.5902928006494
,Delta,Theta,Alpha,Beta,Gamma
0,20.688475200742566,21.78814450782857,22.444283113285145,20.630824457226,18.691469229957086
,Delta,Theta,Alpha,Beta,Gamma
0,20.95512865036827,21.9663902339407,22.646976211888912,20.431757555267446,18.45328640338363
,Delta,Theta,Alpha,Beta,Gamma
0,23.021517466521534,22.526507604926625,21.51465003621129,20.270677420047285,18.491197993321887
,Delta,Theta,Alpha,Beta,Gamma
0,22.400761903531638,22.276727123562683,21.591854181643583,20.563319543408802,18.701889558795944
,Delta,Theta,Alpha,Beta,Gamma
0,23.95088452221772,23.04312524804508,22.279646935225124,21.46206963667991,19.22980916363336
,Delta,Theta,Alpha,Beta,Gamma
0,24.578476554923704,23.21869528229168,22.388874073941995,21.068872032373648,18.86460610376797
,Delta,Theta,Alpha,Beta,Gamma
0,24.622907106248995,22.888091951385427,21.84671457257908,21.35716269831434,19.220743235519656
,Delta,Theta,Alpha,Beta,Gamma
0,23.441329539428057,22.275521011790048,21.613086626968,21.756839909926406,19.87187861379878
,Delta,Theta,Alpha,Beta,Gamma
0,19.723644292735166,21.743653133126635,21.122553505944893,21.420681179521686,19.65756152610038
,Delta,Theta,Alpha,Beta,Gamma
0,20.724168714567814,22.28736803627352,21.079294537376143,21.10731681573451,19.073333193112926
,Delta,Theta,Alpha,Beta,Gamma
0,22.17982941158176,20.876109860991182,21.58369651363934,21.41780381072687,18.746881790877254
,Delta,Theta,Alpha,Beta,Gamma
0,21.475557501491338,20.391595819598855,21.699668909350702,21.572538368366285,19.032126901104142
,Delta,Theta,Alpha,Beta,Gamma
0,23.688364682342634,21.99008732607988,21.68842491060564,21.501476866666145,19.44987611651444
,Delta,Theta,Alpha,Beta,Gamma
0,24.38066044265947,22.491631006296156,21.68367928848951,21.381807077015935,19.3400890335634
,Delta,Theta,Alpha,Beta,Gamma
0,21.428556536334643,21.095042553023738,21.47215873994189,21.270050748711274,19.53187900628742
,Delta,Theta,Alpha,Beta,Gamma
0,23.278460592596623,22.14370945023714,21.542408643055374,21.134227393691212,19.26105529175634
,Delta,Theta,Alpha,Beta,Gamma
0,23.278460592596623,22.14370945023714,21.542408643055374,21.134227393691212,19.26105529175634
,Delta,Theta,Alpha,Beta,Gamma
0,21.191465794252892,21.771343133760695,22.016254587469476,21.48018678296956,19.91114355757533
,Delta,Theta,Alpha,Beta,Gamma
0,21.191465794252892,21.771343133760695,22.016254587469476,21.48018678296956,19.91114355757533
,Delta,Theta,Alpha,Beta,Gamma
0,23.81717116426704,21.913637972066326,21.601280358855135,21.707872474048397,19.810437090233965
,Delta,Theta,Alpha,Beta,Gamma
0,23.81717116426704,21.913637972066326,21.601280358855135,21.707872474048397,19.810437090233965
,Delta,Theta,Alpha,Beta,Gamma
0,20.71515579590349,20.664265783809967,21.523122487452554,21.75198833837274,19.90313140253997
,Delta,Theta,Alpha,Beta,Gamma
0,20.71515579590349,20.664265783809967,21.523122487452554,21.75198833837274,19.90313140253997
,Delta,Theta,Alpha,Beta,Gamma
0,21.650020582574516,22.10765187115436,21.838161369002144,21.370140454744966,19.589545383161326
,Delta,Theta,Alpha,Beta,Gamma
0,21.650020582574516,22.10765187115436,21.838161369002144,21.370140454744966,19.589545383161326
,Delta,Theta,Alpha,Beta,Gamma
0,21.62125722587446,21.900215334214373,21.58045005140671,21.78149093605589,19.938522507583016
,Delta,Theta,Alpha,Beta,Gamma
0,21.62125722587446,21.900215334214373,21.58045005140671,21.78149093605589,19.938522507583016
,Delta,Theta,Alpha,Beta,Gamma
0,24.720512548368117,23.13781578583183,22.182280898892007,21.719053535683926,19.631033279038853
,Delta,Theta,Alpha,Beta,Gamma
0,24.720512548368117,23.13781578583183,22.182280898892007,21.719053535683926,19.631033279038853
,Delta,Theta,Alpha,Beta,Gamma
0,21.011133539440273,21.841007493272848,21.671087147405515,21.970494016603084,20.02061801456044
,Delta,Theta,Alpha,Beta,Gamma
0,21.011133539440273,21.841007493272848,21.671087147405515,21.970494016603084,20.02061801456044
,Delta,Theta,Alpha,Beta,Gamma
0,21.15638514349694,20.41214074913674,21.88438326350421,21.567712129076845,19.53449122971783
,Delta,Theta,Alpha,Beta,Gamma
0,21.15638514349694,20.41214074913674,21.88438326350421,21.567712129076845,19.53449122971783
,Delta,Theta,Alpha,Beta,Gamma
0,24.046915919407798,22.643520668491362,22.56167638511849,22.00331794548792,20.255481945154088
,Delta,Theta,Alpha,Beta,Gamma
0,24.046915919407798,22.643520668491362,22.56167638511849,22.00331794548792,20.255481945154088
,Delta,Theta,Alpha,Beta,Gamma
0,20.669733579789614,21.289887968019485,21.727897135027774,22.06526287233272,20.200853275005876
,Delta,Theta,Alpha,Beta,Gamma
0,20.669733579789614,21.289887968019485,21.727897135027774,22.06526287233272,20.200853275005876
,Delta,Theta,Alpha,Beta,Gamma
0,20.1389589523491,20.620339193578246,22.024512290099942,21.537390175007307,20.023967015664688
,Delta,Theta,Alpha,Beta,Gamma
0,20.1389589523491,20.620339193578246,22.024512290099942,21.537390175007307,20.023967015664688
,Delta,Theta,Alpha,Beta,Gamma
0,25.9146471728967,24.53894062809823,24.56043572117065,21.61482393295799,19.295220004817892
,Delta,Theta,Alpha,Beta,Gamma
0,25.9146471728967,24.53894062809823,24.56043572117065,21.61482393295799,19.295220004817892
,Delta,Theta,Alpha,Beta,Gamma
0,21.816393324211965,18.96630826722108,18.858038421141565,15.95122652081811,13.200200860782422
,Delta,Theta,Alpha,Beta,Gamma
0,21.816393324211965,18.96630826722108,18.858038421141565,15.95122652081811,13.200200860782422
,Delta,Theta,Alpha,Beta,Gamma
0,19.894736231974647,18.775483799229704,18.929457738605684,16.11008548468684,13.313549354633174
,Delta,Theta,Alpha,Beta,Gamma
0,19.894736231974647,18.775483799229704,18.929457738605684,16.11008548468684,13.313549354633174
,Delta,Theta,Alpha,Beta,Gamma
0,18.75746618076663,17.214059696950592,18.414724839670882,16.205024000374816,13.31038017805227
,Delta,Theta,Alpha,Beta,Gamma
0,18.75746618076663,17.214059696950592,18.414724839670882,16.205024000374816,13.31038017805227
,Delta,Theta,Alpha,Beta,Gamma
0,19.21310194743898,18.004345684128396,18.283452763700872,15.75059137878657,13.260938751768379
,Delta,Theta,Alpha,Beta,Gamma
0,19.21310194743898,18.004345684128396,18.283452763700872,15.75059137878657,13.260938751768379
,Delta,Theta,Alpha,Beta,Gamma
0,24.45430160756656,21.923662658436086,20.766437973537315,17.39853458069213,14.656917761501587
,Delta,Theta,Alpha,Beta,Gamma
0,24.45430160756656,21.923662658436086,20.766437973537315,17.39853458069213,14.656917761501587
,Delta,Theta,Alpha,Beta,Gamma
0,27.12205251148708,25.693092827866224,24.85242143338252,22.36149852871545,18.96684551388933
,Delta,Theta,Alpha,Beta,Gamma
0,27.12205251148708,25.693092827866224,24.85242143338252,22.36149852871545,18.96684551388933
,Delta,Theta,Alpha,Beta,Gamma
0,26.884476023737108,25.965421143181374,25.703636011916657,24.248479102682595,20.784669424177793
,Delta,Theta,Alpha,Beta,Gamma
0,26.884476023737108,25.965421143181374,25.703636011916657,24.248479102682595,20.784669424177793
,Delta,Theta,Alpha,Beta,Gamma
0,26.772960318141863,24.573834977276775,25.506212100578267,22.24350873090545,19.56157929786454
,Delta,Theta,Alpha,Beta,Gamma
0,26.772960318141863,24.573834977276775,25.506212100578267,22.24350873090545,19.56157929786454
,Delta,Theta,Alpha,Beta,Gamma
0,24.031406528201074,22.217130533939354,22.52548762897819,22.03993360886527,19.978624491088866
,Delta,Theta,Alpha,Beta,Gamma
0,24.031406528201074,22.217130533939354,22.52548762897819,22.03993360886527,19.978624491088866
,Delta,Theta,Alpha,Beta,Gamma
0,23.634522020276457,21.854148935167927,22.00854083831757,21.350576083398813,19.354796557948774
,Delta,Theta,Alpha,Beta,Gamma
0,23.634522020276457,21.854148935167927,22.00854083831757,21.350576083398813,19.354796557948774
,Delta,Theta,Alpha,Beta,Gamma
0,22.576260289408978,22.14553874206105,22.832964706009655,21.729960070261228,19.79764775212478
,Delta,Theta,Alpha,Beta,Gamma
0,22.576260289408978,22.14553874206105,22.832964706009655,21.729960070261228,19.79764775212478
,Delta,Theta,Alpha,Beta,Gamma
0,20.783889501843284,20.93277142022538,21.886348751107356,21.60459775877509,19.690517634558546
,Delta,Theta,Alpha,Beta,Gamma
0,20.783889501843284,20.93277142022538,21.886348751107356,21.60459775877509,19.690517634558546
,Delta,Theta,Alpha,Beta,Gamma
0,20.828942491717,20.342154820899427,21.785517358756984,21.60776782518341,19.600486086072294
,Delta,Theta,Alpha,Beta,Gamma
0,20.828942491717,20.342154820899427,21.785517358756984,21.60776782518341,19.600486086072294
,Delta,Theta,Alpha,Beta,Gamma
0,19.49995562791622,20.521847145746406,21.472756012487658,21.469318715596934,19.65591695509297
,Delta,Theta,Alpha,Beta,Gamma
0,19.49995562791622,20.521847145746406,21.472756012487658,21.469318715596934,19.65591695509297
,Delta,Theta,Alpha,Beta,Gamma
0,21.661621677698562,20.936202241040604,21.854468636696325,21.372122691547073,19.794904395157744
,Delta,Theta,Alpha,Beta,Gamma
0,21.661621677698562,20.936202241040604,21.854468636696325,21.372122691547073,19.794904395157744
,Delta,Theta,Alpha,Beta,Gamma
0,24.656481426438766,23.737151987824106,24.06797368840191,22.078115748867077,19.68677213455627
,Delta,Theta,Alpha,Beta,Gamma
0,24.656481426438766,23.737151987824106,24.06797368840191,22.078115748867077,19.68677213455627
,Delta,Theta,Alpha,Beta,Gamma
0,21.167688850734706,19.28484421892449,19.70443831316299,16.967426091490196,14.049896078527116
,Delta,Theta,Alpha,Beta,Gamma
0,21.167688850734706,19.28484421892449,19.70443831316299,16.967426091490196,14.049896078527116
,Delta,Theta,Alpha,Beta,Gamma
0,26.181602889279894,24.962114289582708,24.41198368217356,22.080066688583535,19.43829039296645
,Delta,Theta,Alpha,Beta,Gamma
0,26.181602889279894,24.962114289582708,24.41198368217356,22.080066688583535,19.43829039296645
,Delta,Theta,Alpha,Beta,Gamma
0,21.710134164119637,22.258483841250165,21.453358029178418,20.842264436273858,19.45078832640458
,Delta,Theta,Alpha,Beta,Gamma
0,21.710134164119637,22.258483841250165,21.453358029178418,20.842264436273858,19.45078832640458
,Delta,Theta,Alpha,Beta,Gamma
0,19.892907353777275,22.365438686105755,22.12638975833975,21.722510419816835,19.484127995723465
,Delta,Theta,Alpha,Beta,Gamma
0,19.892907353777275,22.365438686105755,22.12638975833975,21.722510419816835,19.484127995723465
,Delta,Theta,Alpha,Beta,Gamma
0,22.233394139828313,22.848151566498213,21.939903252940734,21.147383891295334,19.390285690172263
,Delta,Theta,Alpha,Beta,Gamma
0,22.233394139828313,22.848151566498213,21.939903252940734,21.147383891295334,19.390285690172263
,Delta,Theta,Alpha,Beta,Gamma
0,21.58839457057003,21.759086480484783,21.948463658823645,21.571233621676956,19.955163459017715
,Delta,Theta,Alpha,Beta,Gamma
0,21.58839457057003,21.759086480484783,21.948463658823645,21.571233621676956,19.955163459017715
,Delta,Theta,Alpha,Beta,Gamma
0,23.229993608288297,23.21636037467097,22.4426865418036,21.284620305221047,19.197163588657794
,Delta,Theta,Alpha,Beta,Gamma
0,23.229993608288297,23.21636037467097,22.4426865418036,21.284620305221047,19.197163588657794
,Delta,Theta,Alpha,Beta,Gamma
0,23.23156206373827,22.564824343244517,21.88115607053801,21.55629132125439,19.665473687948943
,Delta,Theta,Alpha,Beta,Gamma
0,23.23156206373827,22.564824343244517,21.88115607053801,21.55629132125439,19.665473687948943
,Delta,Theta,Alpha,Beta,Gamma
0,20.69060480468998,21.661729360469817,21.64536836400955,21.531897089738465,19.668349857217923
,Delta,Theta,Alpha,Beta,Gamma
0,20.69060480468998,21.661729360469817,21.64536836400955,21.531897089738465,19.668349857217923
,Delta,Theta,Alpha,Beta,Gamma
0,20.201414574538635,21.415317538172147,21.571352406696818,21.644598532928686,19.782042015281263
,Delta,Theta,Alpha,Beta,Gamma
0,20.201414574538635,21.415317538172147,21.571352406696818,21.644598532928686,19.782042015281263
,Delta,Theta,Alpha,Beta,Gamma
0,20.09828209134097,22.1188156065217,22.063473960840717,21.602106358797567,20.082891663767313
,Delta,Theta,Alpha,Beta,Gamma
0,20.09828209134097,22.1188156065217,22.063473960840717,21.602106358797567,20.082891663767313
,Delta,Theta,Alpha,Beta,Gamma
0,20.820598848597246,22.427866569622545,21.398375004019904,21.67243068817403,19.89180086608716
,Delta,Theta,Alpha,Beta,Gamma
0,20.820598848597246,22.427866569622545,21.398375004019904,21.67243068817403,19.89180086608716
,Delta,Theta,Alpha,Beta,Gamma
0,21.78684296473663,22.017203333049057,22.325470400707786,21.905915130562796,19.789338461770463
,Delta,Theta,Alpha,Beta,Gamma
0,21.78684296473663,22.017203333049057,22.325470400707786,21.905915130562796,19.789338461770463
,Delta,Theta,Alpha,Beta,Gamma
0,19.543808650970124,21.330758647963112,22.351229619536223,21.544003333198628,20.061646418361935
,Delta,Theta,Alpha,Beta,Gamma
0,19.543808650970124,21.330758647963112,22.351229619536223,21.544003333198628,20.061646418361935
,Delta,Theta,Alpha,Beta,Gamma
0,20.599617547130308,21.592093213170592,21.69440586111108,21.75439197264634,20.09167522831348
,Delta,Theta,Alpha,Beta,Gamma
0,20.599617547130308,21.592093213170592,21.69440586111108,21.75439197264634,20.09167522831348
,Delta,Theta,Alpha,Beta,Gamma
0,20.27887024371784,21.502004551785006,22.129390259427907,21.75322586857729,19.930716096635585
,Delta,Theta,Alpha,Beta,Gamma
0,20.27887024371784,21.502004551785006,22.129390259427907,21.75322586857729,19.930716096635585
,Delta,Theta,Alpha,Beta,Gamma
0,20.438147392541822,22.08843134745552,21.980202064064024,21.543681485670852,19.580256495775544
,Delta,Theta,Alpha,Beta,Gamma
0,20.438147392541822,22.08843134745552,21.980202064064024,21.543681485670852,19.580256495775544
,Delta,Theta,Alpha,Beta,Gamma
0,19.48661229652448,21.051800299631577,22.11289102364352,21.919174665583395,20.291587644040085
,Delta,Theta,Alpha,Beta,Gamma
0,19.48661229652448,21.051800299631577,22.11289102364352,21.919174665583395,20.291587644040085
,Delta,Theta,Alpha,Beta,Gamma
0,19.52927988619203,21.122908200804563,21.676603995925404,21.993639771318627,19.948079890625763
,Delta,Theta,Alpha,Beta,Gamma
0,19.52927988619203,21.122908200804563,21.676603995925404,21.993639771318627,19.948079890625763
,Delta,Theta,Alpha,Beta,Gamma
